(Number of Powers   32768 )
(Number of Trafos   752.000 )
(Flux    517.90893600 )
(Average Poisson level      0.00400195 )
(Renormalization const  0.20076209E-02 )
(Background rate   10.000000     )
(Count rate per PCU   220.91411     )
(Count rate * VLE rate per PCU   18698.281     )
    1586.375000 0.11719678E-03 0.15021245E-03
    1586.437500 -0.34907047E-04 0.14466580E-03
    1586.500000 -0.43287084E-04 0.14436021E-03
    1586.562500 -0.17455821E-03 0.13957323E-03
    1586.625000 -0.10604630E-03 0.14207160E-03
    1586.687500 0.37013771E-03 0.15943624E-03
    1586.750000 -0.22591397E-03 0.13770047E-03
    1586.812500 0.36584253E-04 0.14727280E-03
    1586.875000 -0.24902698E-04 0.14503062E-03
    1586.937500 -0.44849889E-06 0.14592236E-03
    1587.000000 -0.21877437E-03 0.13796083E-03
    1587.062500 0.35188376E-03 0.15877059E-03
    1587.125000 0.10280318E-03 0.14968758E-03
    1587.187500 0.29381344E-03 0.15665300E-03
    1587.250000 -0.11853343E-03 0.14161624E-03
    1587.312500 -0.32374775E-03 0.13413286E-03
    1587.375000 -0.25794430E-04 0.14499809E-03
    1587.437500 0.27032878E-03 0.15579657E-03
    1587.500000 0.45807439E-04 0.14760914E-03
    1587.562500 0.10658263E-03 0.14982538E-03
    1587.625000 0.48979000E-04 0.14772479E-03
    1587.687500 0.21652134E-03 0.15383444E-03
    1587.750000 -0.43686043E-04 0.14434564E-03
    1587.812500 0.99440629E-04 0.14956495E-03
    1587.875000 -0.87365144E-04 0.14275283E-03
    1587.937500 0.11241599E-03 0.15003812E-03
    1588.000000 -0.12328431E-03 0.14144300E-03
    1588.062500 0.17288747E-04 0.14656917E-03
    1588.125000 -0.12908105E-04 0.14546800E-03
    1588.187500 0.33456246E-04 0.14715873E-03
    1588.250000 0.15233191E-03 0.15149370E-03
    1588.312500 0.48900500E-04 0.14772193E-03
    1588.375000 0.66643253E-04 0.14836894E-03
    1588.437500 0.17329505E-03 0.15225814E-03
    1588.500000 0.59961239E-04 0.14812527E-03
    1588.562500 -0.14846965E-03 0.14052457E-03
    1588.625000 0.43748986E-06 0.14595466E-03
    1588.687500 -0.13660884E-03 0.14095710E-03
    1588.750000 -0.10941627E-03 0.14194871E-03
    1588.812500 -0.23121075E-03 0.13750732E-03
    1588.875000 0.46768575E-04 0.14764418E-03
    1588.937500 0.73525342E-04 0.14861992E-03
    1589.000000 -0.84415202E-04 0.14286042E-03
    1589.062500 -0.93884657E-04 0.14251508E-03
    1589.125000 0.75215466E-04 0.14868155E-03
    1589.187500 0.19023175E-03 0.15287576E-03
    1589.250000 -0.30303473E-03 0.13488816E-03
    1589.312500 -0.16714602E-05 0.14587776E-03
    1589.375000 -0.86921194E-04 0.14276901E-03
    1589.437500 -0.24135416E-04 0.14505858E-03
    1589.500000 -0.92152886E-05 0.14560267E-03
    1589.562500 -0.22245451E-04 0.14512749E-03
    1589.625000 -0.78325524E-04 0.14308246E-03
    1589.687500 0.82872262E-04 0.14896074E-03
    1589.750000 -0.15000421E-03 0.14046860E-03
    1589.812500 -0.14163017E-03 0.14077399E-03
    1589.875000 -0.13956596E-03 0.14084925E-03
    1589.937500 -0.11610976E-03 0.14170462E-03
    1590.000000 -0.16674180E-03 0.13985825E-03
    1590.062500 -0.18137784E-03 0.13932453E-03
    1590.125000 -0.81609091E-04 0.14296273E-03
    1590.187500 0.94835261E-04 0.14939699E-03
    1590.250000 -0.52817806E-04 0.14401264E-03
    1590.312500 0.12534132E-03 0.15050944E-03
    1590.375000 0.16480060E-04 0.14653968E-03
    1590.437500 -0.26791732E-03 0.13616876E-03
    1590.500000 -0.10229916E-03 0.14220824E-03
    1590.562500 0.23623017E-04 0.14680016E-03
    1590.625000 0.58401547E-04 0.14806839E-03
    1590.687500 -0.14844740E-04 0.14539737E-03
    1590.750000 0.11409678E-03 0.15009938E-03
    1590.812500 -0.14137288E-04 0.14542317E-03
    1590.875000 0.82153798E-04 0.14893454E-03
    1590.937500 -0.23854159E-03 0.13723997E-03
    1591.000000 -0.67790104E-04 0.14346665E-03
    1591.062500 0.66330933E-04 0.14835755E-03
    1591.125000 0.11541930E-03 0.15014761E-03
    1591.187500 0.22614923E-03 0.15418552E-03
    1591.250000 -0.68037094E-04 0.14345766E-03
    1591.312500 -0.21117287E-03 0.13823801E-03
    1591.375000 -0.74204072E-04 0.14323276E-03
    1591.437500 0.11100228E-04 0.14634349E-03
    1591.500000 0.66386933E-05 0.14618078E-03
    1591.562500 0.19014726E-03 0.15287266E-03
    1591.625000 -0.72955983E-04 0.14327827E-03
    1591.687500 -0.18220280E-03 0.13929445E-03
    1591.750000 -0.43100648E-04 0.14436699E-03
    1591.812500 0.18495866E-03 0.15268344E-03
    1591.875000 -0.12410879E-03 0.14141291E-03
    1591.937500 0.32069827E-05 0.14605565E-03
    1592.000000 -0.60480819E-04 0.14373321E-03
    1592.062500 -0.61472827E-04 0.14369702E-03
    1592.125000 0.25508436E-04 0.14686890E-03
    1592.187500 0.18866966E-03 0.15281877E-03
    1592.250000 -0.42008120E-04 0.14440682E-03
    1592.312500 0.15856519E-03 0.15172099E-03
    1592.375000 0.29471212E-04 0.14701342E-03
    1592.437500 -0.10429729E-03 0.14213537E-03
    1592.500000 0.66741137E-04 0.14837251E-03
    1592.562500 0.50878061E-04 0.14779405E-03
    1592.625000 -0.28962403E-03 0.13537721E-03
    1592.687500 0.75392330E-04 0.14868799E-03
    1592.750000 0.42880229E-05 0.14609507E-03
    1592.812500 -0.61619539E-05 0.14571400E-03
    1592.875000 0.25889205E-03 0.15537953E-03
    1592.937500 -0.67568966E-04 0.14347471E-03
    1593.000000 -0.17027115E-03 0.13972954E-03
    1593.062500 0.22195287E-03 0.15403249E-03
    1593.125000 -0.16936290E-03 0.13976268E-03
    1593.187500 -0.30614118E-03 0.13477488E-03
    1593.250000 -0.23944696E-03 0.13720697E-03
    1593.312500 0.15233837E-03 0.15149391E-03
    1593.375000 0.35822475E-05 0.14606933E-03
    1593.437500 0.12840566E-03 0.15062117E-03
    1593.500000 -0.41257590E-04 0.14443419E-03
    1593.562500 0.17463265E-03 0.15230691E-03
    1593.625000 0.13453531E-04 0.14642930E-03
    1593.687500 -0.13422490E-03 0.14104402E-03
    1593.750000 0.11317824E-03 0.15006588E-03
    1593.812500 -0.27793099E-03 0.13580361E-03
    1593.875000 -0.37636572E-04 0.14456625E-03
    1593.937500 0.98685552E-04 0.14953740E-03
    1594.000000 -0.81272359E-04 0.14297500E-03
    1594.062500 -0.71597562E-04 0.14332781E-03
    1594.125000 -0.46649151E-04 0.14423758E-03
    1594.187500 -0.11509765E-03 0.14174152E-03
    1594.250000 -0.11238176E-03 0.14184056E-03
    1594.312500 -0.82118138E-04 0.14294418E-03
    1594.375000 -0.10647661E-05 0.14589987E-03
    1594.437500 0.24804767E-03 0.15498408E-03
    1594.500000 -0.17904296E-04 0.14528581E-03
    1594.562500 0.11323042E-03 0.15006779E-03
    1594.625000 -0.25145137E-04 0.14502175E-03
    1594.687500 0.19694846E-03 0.15312069E-03
    1594.750000 0.79921359E-04 0.14885314E-03
    1594.812500 0.64244479E-04 0.14828146E-03
    1594.875000 0.11009045E-06 0.14594271E-03
    1594.937500 0.12295906E-04 0.14638707E-03
    1595.000000 0.29159369E-03 0.15657202E-03
    1595.062500 0.39524862E-05 0.14608281E-03
    1595.125000 0.77943558E-04 0.14878101E-03
    1595.187500 0.15038738E-03 0.15142275E-03
    1595.250000 -0.88494293E-04 0.14271164E-03
    1595.312500 -0.40479539E-04 0.14446255E-03
    1595.375000 -0.26194824E-04 0.14498347E-03
    1595.437500 -0.10190187E-03 0.14222271E-03
    1595.500000 0.13879055E-04 0.14644480E-03
    1595.562500 0.47900830E-04 0.14768545E-03
    1595.625000 -0.16282019E-03 0.14000124E-03
    1595.687500 -0.17874787E-03 0.13942043E-03
    1595.750000 -0.78269761E-04 0.14308449E-03
    1595.812500 0.15224791E-03 0.15149060E-03
    1595.875000 0.74115283E-04 0.14864138E-03
    1595.937500 -0.11767520E-03 0.14164753E-03
    1596.000000 -0.20236539E-04 0.14520074E-03
    1596.062500 0.25324250E-03 0.15517350E-03
    1596.125000 -0.18499982E-06 0.14593193E-03
    1596.187500 0.75769269E-04 0.14870170E-03
    1596.250000 -0.83106323E-04 0.14290809E-03
    1596.312500 -0.13701666E-03 0.14094218E-03
    1596.375000 0.16818111E-03 0.15207162E-03
    1596.437500 -0.29383643E-03 0.13522357E-03
    1596.500000 -0.84082776E-05 0.14563206E-03
    1596.562500 0.92615024E-04 0.14931601E-03
    1596.625000 -0.27550923E-03 0.13589190E-03
    1596.687500 0.21233336E-04 0.14671299E-03
    1596.750000 -0.75979879E-04 0.14316797E-03
    1596.812500 -0.26429127E-03 0.13630097E-03
    1596.875000 0.95604220E-04 0.14942502E-03
    1596.937500 0.98705659E-05 0.14629863E-03
    1597.000000 -0.14720242E-03 0.14057076E-03
    1597.062500 0.31421799E-03 0.15739704E-03
    1597.125000 -0.16431477E-04 0.14533948E-03
    1597.187500 0.92488663E-04 0.14931140E-03
    1597.250000 -0.59610626E-04 0.14376490E-03
    1597.312500 0.17478055E-05 0.14600242E-03
    1597.375000 -0.67943278E-04 0.14346105E-03
    1597.437500 0.33617074E-04 0.14716457E-03
    1597.500000 -0.20440541E-03 0.13848477E-03
    1597.562500 -0.14025379E-03 0.14082414E-03
    1597.625000 0.58579844E-04 0.14807486E-03
    1597.687500 0.21745088E-03 0.15386830E-03
    1597.750000 0.20992261E-03 0.15359376E-03
    1597.812500 -0.46782698E-04 0.14423268E-03
    1597.875000 -0.21011241E-04 0.14517247E-03
    1597.937500 -0.10534100E-03 0.14209728E-03
    1598.000000 0.18715160E-03 0.15276339E-03
    1598.062500 0.18796005E-03 0.15279287E-03
    1598.125000 0.41104422E-05 0.14608857E-03
    1598.187500 -0.77607066E-04 0.14310864E-03
    1598.250000 0.76158896E-04 0.14871590E-03
    1598.312500 0.10830291E-03 0.14988807E-03
    1598.375000 -0.13267790E-03 0.14110042E-03
    1598.437500 0.18403054E-04 0.14660976E-03
    1598.500000 0.80575919E-04 0.14887698E-03
    1598.562500 -0.61708088E-05 0.14571365E-03
    1598.625000 -0.76691635E-04 0.14314202E-03
    1598.687500 -0.84880456E-04 0.14284340E-03
    1598.750000 -0.62529223E-04 0.14365847E-03
    1598.812500 -0.77971323E-04 0.14309536E-03
    1598.875000 0.16223431E-03 0.15185475E-03
    1598.937500 0.12038319E-03 0.15032860E-03
    1599.000000 0.90810980E-04 0.14925022E-03
    1599.062500 0.12963125E-03 0.15066583E-03
    1599.125000 -0.69616173E-04 0.14340004E-03
    1599.187500 0.16365638E-03 0.15190661E-03
    1599.250000 -0.28721234E-03 0.13546513E-03
    1599.312500 0.60439415E-04 0.14814267E-03
    1599.375000 -0.71444389E-04 0.14333337E-03
    1599.437500 -0.51210725E-04 0.14407122E-03
    1599.500000 -0.35667152E-04 0.14463802E-03
    1599.562500 -0.12523578E-03 0.14137180E-03
    1599.625000 -0.37415340E-03 0.13229471E-03
    1599.687500 -0.20646410E-03 0.13840970E-03
    1599.750000 -0.16805666E-03 0.13981028E-03
    1599.812500 0.20335261E-03 0.15335419E-03
    1599.875000 0.19659498E-03 0.15310777E-03
    1599.937500 0.27415034E-03 0.15593591E-03
    1600.000000 0.15915009E-04 0.14651903E-03
    1600.062500 0.56563753E-04 0.14800135E-03
    1600.125000 -0.17248110E-03 0.13964894E-03
    1600.187500 0.10180231E-03 0.14965102E-03
    1600.250000 -0.26324540E-04 0.14497872E-03
    1600.312500 0.19082337E-03 0.15289729E-03
    1600.375000 0.33191074E-04 0.14714902E-03
    1600.437500 -0.98860022E-04 0.14233362E-03
    1600.500000 0.64033149E-04 0.14827371E-03
    1600.562500 0.17394505E-03 0.15228181E-03
    1600.625000 -0.12752326E-03 0.14128839E-03
    1600.687500 -0.33808776E-03 0.13360989E-03
    1600.750000 -0.20371543E-03 0.13850993E-03
    1600.812500 -0.12947163E-03 0.14121733E-03
    1600.875000 0.13795026E-03 0.15096921E-03
    1600.937500 0.82179409E-04 0.14893545E-03
    1601.000000 0.35371821E-04 0.14722857E-03
    1601.062500 0.32907471E-06 0.14595067E-03
    1601.125000 -0.91510527E-04 0.14260164E-03
    1601.187500 0.18985576E-04 0.14663101E-03
    1601.250000 0.24758407E-03 0.15496714E-03
    1601.312500 -0.55666518E-04 0.14390872E-03
    1601.375000 0.19120963E-03 0.15291137E-03
    1601.437500 -0.94164905E-04 0.14250484E-03
    1601.500000 -0.16890986E-04 0.14532273E-03
    1601.562500 -0.17074359E-03 0.13971230E-03
    1601.625000 -0.10839410E-03 0.14198595E-03
    1601.687500 -0.12496558E-03 0.14138165E-03
    1601.750000 -0.23848941E-05 0.14585171E-03
    1601.812500 -0.18390897E-03 0.13923222E-03
    1601.875000 0.16361571E-03 0.15190511E-03
    1601.937500 0.10753946E-03 0.14986024E-03
    1602.000000 -0.14427592E-03 0.14067748E-03
    1602.062500 0.14891480E-03 0.15136904E-03
    1602.125000 0.81635175E-04 0.14891561E-03
    1602.187500 -0.10063057E-03 0.14226905E-03
    1602.250000 0.65409280E-04 0.14832392E-03
    1602.312500 -0.17382899E-03 0.13959978E-03
    1602.375000 0.27875620E-04 0.14695519E-03
    1602.437500 0.22678130E-03 0.15420854E-03
    1602.500000 -0.12776141E-03 0.14127970E-03
    1602.562500 0.99734527E-04 0.14957562E-03
    1602.625000 -0.23804187E-04 0.14507062E-03
    1602.687500 -0.14005970E-03 0.14083122E-03
    1602.750000 -0.87815562E-04 0.14273637E-03
    1602.812500 -0.13209897E-04 0.14545696E-03
    1602.875000 -0.82257429E-04 0.14293905E-03
    1602.937500 0.35944293E-04 0.14724943E-03
    1603.000000 0.14617163E-03 0.15126902E-03
    1603.062500 -0.72228664E-04 0.14330476E-03
    1603.125000 0.36217723E-03 0.15914591E-03
    1603.187500 -0.10999519E-03 0.14192756E-03
    1603.250000 -0.21206770E-04 0.14516535E-03
    1603.312500 -0.84973071E-04 0.14284003E-03
    1603.375000 -0.76654062E-04 0.14314336E-03
    1603.437500 -0.13020253E-03 0.14119066E-03
    1603.500000 -0.16540683E-03 0.13990689E-03
    1603.562500 -0.13445203E-03 0.14103569E-03
    1603.625000 0.11216589E-03 0.15002892E-03
    1603.687500 0.11944144E-03 0.15029422E-03
    1603.750000 0.69425427E-04 0.14847034E-03
    1603.812500 -0.44739800E-05 0.14577550E-03
    1603.875000 -0.23810888E-04 0.14507036E-03
    1603.937500 -0.66708111E-04 0.14350605E-03
    1604.000000 -0.33338736E-04 0.14472292E-03
    1604.062500 -0.23283747E-03 0.13744793E-03
    1604.125000 -0.11170782E-03 0.14186508E-03
    1604.187500 -0.62424158E-04 0.14366227E-03
    1604.250000 -0.95948853E-04 0.14243976E-03
    1604.312500 -0.27307697E-04 0.14494284E-03
    1604.375000 -0.17533339E-03 0.13954489E-03
    1604.437500 0.12409825E-03 0.15046405E-03
    1604.500000 -0.16998946E-03 0.13973977E-03
    1604.562500 -0.98109973E-04 0.14236095E-03
    1604.625000 0.52000983E-05 0.14612827E-03
    1604.687500 -0.61651604E-04 0.14369046E-03
    1604.750000 0.92051887E-04 0.14929543E-03
    1604.812500 -0.97858916E-04 0.14237010E-03
    1604.875000 0.46906189E-04 0.14764913E-03
    1604.937500 -0.14007813E-04 0.14542784E-03
    1605.000000 -0.31158637E-03 0.13457627E-03
    1605.062500 -0.56443372E-04 0.14388037E-03
    1605.125000 -0.81000006E-04 0.14298489E-03
    1605.187500 0.13480814E-03 0.15085461E-03
    1605.250000 -0.76229022E-04 0.14315886E-03
    1605.312500 -0.10039746E-03 0.14227752E-03
    1605.375000 0.64732703E-04 0.14829921E-03
    1605.437500 0.76117489E-04 0.14871436E-03
    1605.500000 -0.74813637E-04 0.14321049E-03
    1605.562500 0.24888531E-03 0.15501455E-03
    1605.625000 0.79621721E-04 0.14884217E-03
    1605.687500 -0.11954530E-03 0.14157928E-03
    1605.750000 -0.10779841E-03 0.14200764E-03
    1605.812500 -0.34269146E-03 0.13344198E-03
    1605.875000 0.33547144E-03 0.15817204E-03
    1605.937500 0.14721055E-03 0.15130686E-03
    1606.000000 0.10273162E-03 0.14968487E-03
    1606.062500 0.25974166E-04 0.14688581E-03
    1606.125000 -0.62987288E-04 0.14364172E-03
    1606.187500 -0.21150289E-03 0.13822592E-03
    1606.250000 0.59453629E-04 0.14810669E-03
    1606.312500 0.13608759E-03 0.15090125E-03
    1606.375000 -0.22046330E-04 0.14513469E-03
    1606.437500 0.71999151E-04 0.14856417E-03
    1606.500000 0.85892090E-04 0.14907079E-03
    1606.562500 -0.16722930E-03 0.13984040E-03
    1606.625000 -0.26369295E-04 0.14497705E-03
    1606.687500 -0.32965629E-04 0.14473649E-03
    1606.750000 0.59831763E-07 0.14594082E-03
    1606.812500 -0.17421335E-04 0.14530333E-03
    1606.875000 -0.97010263E-04 0.14240104E-03
    1606.937500 -0.11007848E-04 0.14553723E-03
    1607.000000 -0.34095010E-04 0.14469531E-03
    1607.062500 0.14027486E-03 0.15105392E-03
    1607.125000 0.59103251E-04 0.14809391E-03
    1607.187500 0.12395419E-03 0.15045879E-03
    1607.250000 -0.73428891E-04 0.14326097E-03
    1607.312500 0.12299975E-04 0.14638717E-03
    1607.375000 -0.15299222E-03 0.14035960E-03
    1607.437500 0.17454600E-03 0.15230368E-03
    1607.500000 -0.24586068E-05 0.14584897E-03
    1607.562500 -0.56451510E-04 0.14388007E-03
    1607.625000 -0.88709923E-04 0.14270372E-03
    1607.687500 -0.14088514E-03 0.14080107E-03
    1607.750000 0.12518145E-03 0.15050353E-03
    1607.812500 -0.17996390E-03 0.13937603E-03
    1607.875000 0.61241399E-05 0.14616195E-03
    1607.937500 -0.44615110E-04 0.14431169E-03
    1608.000000 -0.14287610E-03 0.14072849E-03
    1608.062500 0.75716860E-04 0.14869974E-03
    1608.125000 0.14033851E-03 0.15105626E-03
    1608.187500 0.21572654E-03 0.15380538E-03
    1608.250000 0.36581905E-03 0.15927867E-03
    1608.312500 -0.42107204E-05 0.14578509E-03
    1608.375000 -0.13603829E-03 0.14097783E-03
    1608.437500 0.13097939E-03 0.15071496E-03
    1608.500000 -0.26569181E-03 0.13624986E-03
    1608.562500 0.13846985E-04 0.14644356E-03
    1608.625000 0.25070229E-03 0.15508081E-03
    1608.687500 -0.98869357E-04 0.14233324E-03
    1608.750000 -0.34914899E-03 0.13320649E-03
    1608.812500 0.76534401E-04 0.14872957E-03
    1608.875000 0.14854792E-03 0.15135562E-03
    1608.937500 -0.26041226E-03 0.13644238E-03
    1609.000000 -0.68710317E-04 0.14343303E-03
    1609.062500 0.27243557E-03 0.15587333E-03
    1609.125000 -0.37789981E-04 0.14456057E-03
    1609.187500 0.24056677E-04 0.14681589E-03
    1609.250000 -0.43285338E-03 0.13015411E-03
    1609.312500 0.26655769E-04 0.14691066E-03
    1609.375000 0.17086373E-03 0.15216939E-03
    1609.437500 -0.15502483E-03 0.14028545E-03
    1609.500000 0.27984992E-03 0.15614372E-03
    1609.562500 -0.41758503E-04 0.14441586E-03
    1609.625000 0.47808451E-04 0.14768205E-03
    1609.687500 -0.18834800E-04 0.14525180E-03
    1609.750000 -0.11776327E-03 0.14164425E-03
    1609.812500 0.87940251E-04 0.14914548E-03
    1609.875000 0.21112093E-03 0.15363743E-03
    1609.937500 -0.34333862E-04 0.14468661E-03
    1610.000000 0.29520274E-03 0.15670358E-03
    1610.062500 -0.25973926E-04 0.14499147E-03
    1610.125000 -0.20054674E-03 0.13862546E-03
    1610.187500 0.20910197E-03 0.15356379E-03
    1610.250000 -0.40173680E-04 0.14447366E-03
    1610.312500 0.99163255E-04 0.14955475E-03
    1610.375000 0.10982432E-03 0.14994352E-03
    1610.437500 0.10725634E-03 0.14984988E-03
    1610.500000 0.71367329E-04 0.14854113E-03
    1610.562500 -0.12104827E-03 0.14152446E-03
    1610.625000 -0.86372660E-04 0.14278895E-03
    1610.687500 -0.20921971E-04 0.14517568E-03
    1610.750000 0.46900923E-05 0.14610967E-03
    1610.812500 -0.52222120E-04 0.14403429E-03
    1610.875000 0.13526813E-03 0.15087135E-03
    1610.937500 0.12994406E-03 0.15067721E-03
    1611.000000 -0.83834835E-04 0.14288149E-03
    1611.062500 -0.18096476E-04 0.14527873E-03
    1611.125000 0.53128693E-04 0.14787604E-03
    1611.187500 -0.45220848E-04 0.14428959E-03
    1611.250000 0.52694551E-04 0.14786021E-03
    1611.312500 -0.14947889E-03 0.14048770E-03
    1611.375000 -0.11338287E-03 0.14180399E-03
    1611.437500 0.13396237E-03 0.15082375E-03
    1611.500000 -0.19985724E-04 0.14520982E-03
    1611.562500 -0.18322928E-03 0.13925695E-03
    1611.625000 0.73168507E-04 0.14860681E-03
    1611.687500 -0.15846801E-03 0.14015989E-03
    1611.750000 0.19974379E-03 0.15322253E-03
    1611.812500 -0.16156131E-03 0.14004709E-03
    1611.875000 0.60152463E-04 0.14813214E-03
    1611.937500 -0.35912701E-04 0.14462903E-03
    1612.000000 -0.82443385E-05 0.14563798E-03
    1612.062500 0.17849299E-03 0.15244758E-03
    1612.125000 0.25838084E-03 0.15536079E-03
    1612.187500 0.93709466E-04 0.14935585E-03
    1612.250000 -0.32941214E-04 0.14473738E-03
    1612.312500 -0.30284829E-03 0.13489487E-03
    1612.375000 0.18790476E-03 0.15279079E-03
    1612.437500 -0.48185393E-04 0.14418148E-03
    1612.500000 -0.38839193E-04 0.14452230E-03
    1612.562500 0.90905509E-04 0.14925361E-03
    1612.625000 0.54904976E-04 0.14794079E-03
    1612.687500 0.14908639E-03 0.15137524E-03
    1612.750000 -0.24376585E-03 0.13704938E-03
    1612.812500 0.11174898E-03 0.15001369E-03
    1612.875000 0.28171668E-04 0.14696593E-03
